Company=GREAT BEAR PETROLEUM
Well=GB_ALCOR_#1
Field=WILDCAT
County=NORTH SLOPE
State=ALASKA
Country=NORTH SLOPE
Dip Summary From 4550.80 to 4575.80 Metres
Dip Confidence :
   E=Excellent(dip quality=1), G=Good(dip quality=2)
F=Fair(dip quality=3), P=Poor(dip quality=4 or 5)
Depth,Class,True Mag,True Azi,Quality,Caliper,Conf,DipType,Gamma Ray,Devi,Hazi
4653.7378,BED,    2.31,  213.80,1,8.76,E,Bed Boundary,49.02,0.47,141.47
4654.0737,BED,    1.16,  204.80,1,8.78,E,Bed Boundary,51.94,0.47,141.48
4654.6812,BED,    1.16,   42.80,1,8.74,E,Bed Boundary,64.27,0.46,141.56
4655.1909,BED,    1.16,   44.60,1,8.74,E,Bed Boundary,75.05,0.46,141.97
4656.9370,BED,    2.31,   21.20,1,8.78,E,Bed Boundary,80.04,0.47,142.57
4658.2822,BED,    3.52,   23.00,1,8.77,E,Bed Boundary,83.74,0.46,142.72
4658.4883,BED,    2.37,   33.80,1,8.76,E,Bed Boundary,82.43,0.46,142.73
4658.8135,BED,    2.32,   23.00,1,8.70,E,Bed Boundary,74.54,0.46,142.94
4659.2690,BED,    2.33,   19.40,1,8.67,E,Bed Boundary,61.52,0.46,143.14
4659.5400,BED,    2.32,   19.40,1,8.70,E,Bed Boundary,58.13,0.46,143.21
4659.8438,BED,    3.47,   21.20,1,8.75,E,Bed Boundary,59.68,0.46,143.32
4660.1475,BED,    2.31,   21.20,1,8.76,E,Bed Boundary,66.85,0.46,143.51
4663.7593,BED,    1.16,   30.20,2,8.74,G,Bed Boundary,91.00,0.45,144.42
4663.9326,BED,    1.16,   32.00,2,8.72,G,Bed Boundary,92.98,0.45,144.44
4664.7139,BED,    2.37,   14.00,1,8.73,E,Bed Boundary,69.01,0.45,144.74
4664.9199,BED,    1.16,   14.00,1,8.75,E,Bed Boundary,59.01,0.45,144.73
4665.1152,BED,    2.37,   14.00,1,8.75,E,Bed Boundary,48.50,0.45,144.74
4665.2344,BED,    1.16,   10.40,1,8.75,E,Bed Boundary,40.42,0.45,144.78
4665.5708,BED,    2.37,    8.60,1,8.75,E,Bed Boundary,33.68,0.45,145.01
4666.1235,BED,    1.16,    8.60,1,8.76,E,Bed Boundary,37.62,0.45,145.08
4666.7095,BED,    2.38,   14.00,1,8.70,E,Bed Boundary,46.61,0.45,145.14
4667.2192,BED,    2.37,   17.60,1,8.72,E,Bed Boundary,55.29,0.45,145.56
4670.3755,BED,    1.21,  348.80,1,8.73,E,Soft Sediment Deformation,75.31,0.44,146.42
4670.5815,BED,    2.37,  341.60,1,8.72,E,Soft Sediment Deformation,74.77,0.44,146.44
4670.9829,BED,    5.84,   26.60,1,8.71,E,Soft Sediment Deformation,74.01,0.44,146.72
4671.3081,BED,    4.69,   30.20,1,8.73,E,Soft Sediment Deformation,72.38,0.44,146.96
4671.5356,BED,    5.83,   33.80,1,8.74,E,Soft Sediment Deformation,68.75,0.44,147.00
4671.7637,BED,    5.83,   44.60,1,8.74,E,Soft Sediment Deformation,66.81,0.44,146.96
4672.0132,BED,    9.28,   33.80,1,8.76,E,Soft Sediment Deformation,66.28,0.44,146.92
4672.2085,BED,    5.82,   26.60,1,8.77,E,Soft Sediment Deformation,67.07,0.44,146.91
4672.9131,BED,    2.31,   39.20,1,8.78,E,Bed Boundary,69.01,0.45,147.37
4673.3252,BED,    3.47,   39.20,1,8.77,E,Bed Boundary,66.84,0.45,147.51
4673.6724,BED,    3.47,   42.80,1,8.74,E,Bed Boundary,67.38,0.45,147.68
4673.8462,BED,    3.53,   46.40,1,8.74,E,Bed Boundary,67.84,0.45,147.86
4674.1499,BED,    4.68,   51.80,1,8.73,E,Bed Boundary,67.67,0.45,148.25
4674.3125,BED,    5.84,   50.00,1,8.73,E,Bed Boundary,66.95,0.45,148.41
4674.5513,BED,    8.19,   48.20,1,8.71,E,Bed Boundary,66.74,0.45,148.54
4674.7788,BED,    3.54,   46.40,1,8.69,E,Bed Boundary,65.78,0.45,148.68
4675.0176,BED,    3.54,   44.60,1,8.71,E,Bed Boundary,68.62,0.45,148.85
4675.3862,BED,    8.16,   46.40,1,8.75,E,Soft Sediment Deformation,71.51,0.45,149.14
4675.7114,BED,   15.94,   46.40,1,8.76,E,Soft Sediment Deformation,73.86,0.45,149.38
4676.3296,BED,   10.41,   50.00,1,8.76,E,Soft Sediment Deformation,72.15,0.45,149.74
4677.3711,BED,    5.84,   41.00,1,8.72,E,Soft Sediment Deformation,72.28,0.45,150.49
4677.5552,BED,    6.99,   37.40,1,8.71,E,Soft Sediment Deformation,72.59,0.45,150.66
4677.6528,BED,    6.99,   41.00,1,8.70,E,Soft Sediment Deformation,73.73,0.45,150.71
4677.7612,BED,    8.14,   39.20,1,8.69,E,Soft Sediment Deformation,73.29,0.45,150.73
4678.0220,BED,   10.47,   41.00,1,8.69,E,Soft Sediment Deformation,72.17,0.45,150.86
4678.3145,BED,   10.45,   44.60,1,8.71,E,Soft Sediment Deformation,70.46,0.45,151.23
4678.9653,BED,   10.43,   42.80,1,8.73,E,Sedimentary Dips,71.21,0.45,151.82
4679.1387,BED,    9.25,   42.80,1,8.73,E,Sedimentary Dips,70.51,0.45,151.91
4679.3232,BED,    8.12,   28.40,1,8.74,E,Sedimentary Dips,70.36,0.45,151.97
4679.7788,BED,    4.68,   41.00,1,8.75,E,Sedimentary Dips,69.26,0.46,152.04
4680.1152,BED,    5.82,   44.60,1,8.76,E,Sedimentary Dips,71.47,0.46,152.18
4680.4297,BED,    7.02,   44.60,1,8.75,E,Sedimentary Dips,71.40,0.46,152.42
4680.6357,BED,    8.18,   48.20,1,8.71,E,Sedimentary Dips,70.95,0.46,152.62
4680.7549,BED,    7.00,   48.20,1,8.70,E,Sedimentary Dips,70.18,0.46,152.73
4680.8740,BED,   10.39,   48.20,1,8.71,E,Sedimentary Dips,69.74,0.46,152.84
4681.0586,BED,   10.44,   51.80,1,8.72,E,Sedimentary Dips,67.70,0.46,153.00
4681.1670,BED,    9.32,   48.20,1,8.71,E,Sedimentary Dips,68.24,0.46,153.11
4681.3408,BED,   12.73,   48.20,1,8.71,E,Sedimentary Dips,69.17,0.46,153.31
4681.4707,BED,   10.45,   46.40,1,8.71,E,Sedimentary Dips,69.32,0.46,153.45
4681.6660,BED,   11.58,   44.60,1,8.70,E,Sedimentary Dips,70.56,0.46,153.66
4681.8936,BED,    8.13,   46.40,1,8.72,E,Sedimentary Dips,72.25,0.45,153.88
4682.0889,BED,    9.25,   46.40,1,8.73,E,Sedimentary Dips,73.18,0.45,154.17
4682.3276,BED,    5.83,   46.40,1,8.73,E,Sedimentary Dips,71.83,0.45,154.44
4683.3579,BED,    4.70,   35.60,1,8.69,E,Sedimentary Dips,73.75,0.45,155.42
4683.5205,BED,    3.49,   33.80,1,8.70,E,Sedimentary Dips,73.95,0.45,155.63
4684.2476,BED,    2.37,   26.60,1,8.75,E,Sedimentary Dips,75.05,0.45,156.29
4684.5942,BED,    3.48,   35.60,1,8.72,E,Sedimentary Dips,73.64,0.45,156.48
4685.0610,BED,    2.37,   41.00,1,8.72,E,Sedimentary Dips,69.16,0.45,156.85
4685.2451,BED,    4.69,   41.00,1,8.70,E,Sedimentary Dips,68.10,0.45,157.03
4685.3970,BED,    5.86,   41.00,1,8.68,E,Sedimentary Dips,67.91,0.45,157.18
4685.8418,BED,    3.55,   37.40,1,8.67,E,Sedimentary Dips,71.67,0.45,157.49
4686.1777,BED,    2.40,  222.80,1,8.60,E,Sedimentary Dips,69.05,0.45,157.70
4686.3408,BED,    2.34,  222.80,1,8.60,E,Sedimentary Dips,67.66,0.45,157.81
4686.5356,BED,    4.73,  224.60,1,8.61,E,Sedimentary Dips,65.51,0.45,157.92
4686.6333,BED,    7.09,  224.60,1,8.62,E,Sedimentary Dips,63.65,0.45,157.98
4686.8071,BED,    2.34,  224.60,1,8.62,E,Sedimentary Dips,60.54,0.45,158.07
4687.1543,BED,    1.22,   42.80,1,8.66,E,Bed Boundary,61.26,0.45,158.34
4687.4253,BED,    2.39,   35.60,1,8.66,E,Bed Boundary,61.94,0.45,158.48
4687.7939,BED,    2.34,   35.60,1,8.62,E,Bed Boundary,63.98,0.45,158.57
4688.3472,BED,    1.17,   37.40,1,8.65,E,Bed Boundary,67.13,0.45,158.99
4688.5747,BED,    1.17,   37.40,1,8.66,E,Bed Boundary,67.88,0.45,159.18
4691.2539,BED,    2.35,   10.40,1,8.84,E,Bed Boundary,59.14,0.44,160.68
4691.4600,BED,    2.30,   10.40,1,8.83,E,Bed Boundary,60.22,0.44,160.68
4691.7417,BED,    3.46,   32.00,1,8.80,E,Bed Boundary,65.25,0.44,160.90
4691.9155,BED,    2.36,   30.20,1,8.78,E,Bed Boundary,69.14,0.44,160.99
4692.0781,BED,    2.31,   28.40,1,8.77,E,Bed Boundary,70.04,0.43,161.16
4692.4468,BED,    2.32,   28.40,1,8.71,E,Bed Boundary,71.78,0.43,161.45
4692.5820,BED,    3.49,   46.40,1,8.68,E,Bed Boundary,70.07,0.43,161.52
4692.9077,BED,    4.71,   46.40,1,8.65,E,Bed Boundary,64.44,0.43,161.87
4693.1567,BED,    2.34,   46.40,1,8.63,E,Bed Boundary,60.75,0.43,162.19
4693.4717,BED,    2.39,   46.40,1,8.64,E,Bed Boundary,55.77,0.43,162.27
4693.8945,BED,    2.38,   33.80,1,8.70,E,Bed Boundary,54.53,0.43,162.50
4694.1763,BED,    1.16,   44.60,1,8.72,E,Bed Boundary,51.33,0.43,162.55
4695.0767,BED,    2.32,   42.80,1,8.70,E,Bed Boundary,50.37,0.42,162.72
4695.3262,BED,    2.33,   41.00,1,8.69,E,Bed Boundary,54.14,0.42,162.71
4695.5430,BED,    1.16,   41.00,1,8.68,E,Bed Boundary,58.43,0.42,162.70
4695.7598,BED,    1.17,   41.00,1,8.67,E,Bed Boundary,64.66,0.42,162.75
4695.9336,BED,    1.17,   41.00,1,8.68,E,Bed Boundary,66.09,0.42,162.87
4696.3350,BED,    2.38,   24.80,1,8.70,E,Bed Boundary,69.59,0.42,163.30
4696.5845,BED,    3.54,   24.80,1,8.70,E,Bed Boundary,70.63,0.42,163.48
4696.8555,BED,    1.16,   24.80,1,8.70,E,Bed Boundary,71.60,0.42,163.60
4697.5498,BED,    2.38,   24.80,1,8.70,E,Bed Boundary,79.14,0.42,163.97
4697.9507,BED,    1.16,   33.80,1,8.70,E,Bed Boundary,80.08,0.42,164.26
4698.1895,BED,    1.16,   35.60,1,8.69,E,Bed Boundary,79.91,0.42,164.35
4698.4932,BED,    1.16,   35.60,1,8.70,E,Bed Boundary,79.30,0.42,164.28
4698.8726,BED,    1.16,   37.40,1,8.76,E,Bed Boundary,78.16,0.42,164.47
4699.5776,BED,    2.31,   41.00,1,8.78,E,Bed Boundary,73.47,0.42,164.97
4699.8379,BED,    2.31,   21.20,1,8.77,E,Bed Boundary,70.74,0.41,165.14
4700.0874,BED,    2.31,   21.20,1,8.76,E,Bed Boundary,67.60,0.41,165.20
4700.2935,BED,    1.16,   21.20,1,8.75,E,Bed Boundary,65.07,0.41,165.21
4700.6406,BED,    1.16,   19.40,1,8.74,E,Bed Boundary,60.99,0.41,165.31
4701.1069,BED,    1.16,   15.80,1,8.75,E,Bed Boundary,54.17,0.41,165.44
4701.4434,BED,    1.16,   15.80,1,8.73,E,Bed Boundary,48.62,0.42,165.54
4701.7686,BED,    1.16,   15.80,1,8.72,E,Bed Boundary,43.59,0.42,165.68
4702.1265,BED,    2.32,   21.20,1,8.74,E,Bed Boundary,36.84,0.41,165.89
4702.4409,BED,    1.16,   21.20,1,8.68,E,Bed Boundary,33.22,0.41,166.15
4702.9834,BED,    1.17,   21.20,1,8.67,E,Bed Boundary,32.50,0.41,166.58
4703.6992,BED,    3.53,   24.80,1,8.73,E,Bed Boundary,43.74,0.41,166.94
4703.8618,BED,    3.48,   24.80,1,8.72,E,Bed Boundary,46.59,0.41,166.96
4704.1333,BED,    2.38,   30.20,1,8.71,E,Bed Boundary,52.15,0.41,166.91
4704.2632,BED,    2.33,   30.20,1,8.70,E,Bed Boundary,54.16,0.41,166.88
4704.7837,BED,    3.49,   30.20,1,8.68,E,Bed Boundary,62.11,0.41,166.95
4705.1094,BED,    4.70,   35.60,1,8.69,E,Bed Boundary,63.59,0.41,167.07
4705.4238,BED,    4.70,   35.60,1,8.69,E,Bed Boundary,60.97,0.41,167.26
4705.7056,BED,    4.65,   35.60,1,8.69,E,Bed Boundary,56.42,0.41,167.43
4705.9336,BED,    4.70,   35.60,1,8.68,E,Bed Boundary,51.91,0.41,167.55
4706.4106,BED,    4.70,   26.60,1,8.69,E,Bed Boundary,40.90,0.41,167.48
4706.6602,BED,    4.70,   26.60,1,8.68,E,Bed Boundary,36.00,0.41,167.14
4707.0615,BED,    2.33,   23.00,1,8.68,E,Bed Boundary,32.72,0.41,167.01
4707.2568,BED,    2.38,   26.60,1,8.68,E,Bed Boundary,31.63,0.41,166.93
4707.5498,BED,    2.38,   24.80,1,8.67,E,Bed Boundary,31.49,0.41,166.98
4708.1025,BED,    4.65,   23.00,1,8.69,E,Bed Boundary,36.53,0.41,167.16
4708.5923,BED,    5.63,   53.60,1,8.71,E,Sedimentary Dips,42.59,0.41,167.05
4708.8071,BED,   11.16,    5.00,1,8.71,E,Sedimentary Dips,45.80,0.41,167.06
4709.2168,BED,   10.45,   26.60,1,8.70,E,Sedimentary Dips,51.14,0.41,167.23
4709.3794,BED,   15.78,   39.20,1,8.69,E,Sedimentary Dips,53.01,0.41,167.17
4709.5425,BED,   17.14,   44.60,1,8.69,E,Sedimentary Dips,53.73,0.41,167.08
4709.7441,BED,   17.75,   35.60,3,8.70,F,Sedimentary Dips,49.34,0.41,166.98
4710.0498,BED,   20.86,   28.40,1,8.70,E,Sedimentary Dips,42.59,0.42,166.86
4710.2256,BED,   20.28,   35.60,2,8.69,G,Sedimentary Dips,39.06,0.42,166.79
4710.3750,BED,   15.77,   33.80,2,8.69,G,Sedimentary Dips,34.95,0.42,166.72
4710.7007,BED,    7.00,  323.60,2,8.69,G,Sedimentary Dips,31.65,0.41,166.69
4710.9351,BED,    3.54,  325.40,2,8.70,G,Sedimentary Dips,31.18,0.42,166.78
4711.1431,BED,    2.80,  332.60,2,8.70,G,Sedimentary Dips,31.67,0.42,166.88
4712.2349,BED,    2.32,   28.40,1,8.71,E,Bed Boundary,34.98,0.42,166.85
4712.4409,BED,    1.16,   30.20,1,8.70,E,Bed Boundary,36.08,0.42,166.81
4712.6797,BED,    2.33,   28.40,1,8.66,E,Bed Boundary,37.38,0.42,166.62
4712.8750,BED,    2.39,   28.40,1,8.64,E,Bed Boundary,38.76,0.42,166.46
4713.1787,BED,    2.39,   26.60,1,8.65,E,Bed Boundary,39.26,0.42,166.37
4713.7207,BED,    2.33,   26.60,1,8.69,E,Bed Boundary,39.13,0.42,166.43
4714.1333,BED,    3.54,   15.80,1,8.70,E,Bed Boundary,43.85,0.42,166.16
4714.2739,BED,    1.16,   15.80,1,8.70,E,Bed Boundary,47.11,0.42,166.08
4714.6104,BED,    2.37,   41.00,1,8.74,E,Bed Boundary,57.43,0.42,165.99
4715.2612,BED,    3.50,   30.20,1,8.83,E,Bed Boundary,61.71,0.42,165.91
4715.7168,BED,    1.20,   30.20,1,8.83,E,Bed Boundary,54.22,0.42,165.76
4716.2046,BED,    2.30,   32.00,1,8.82,E,Bed Boundary,51.34,0.42,165.50
4716.4648,BED,    3.45,   24.80,1,8.84,E,Bed Boundary,48.39,0.42,165.44
4716.8555,BED,    2.36,   30.20,1,8.78,E,Bed Boundary,41.79,0.42,165.41
4717.1050,BED,    2.37,   32.00,1,8.76,E,Bed Boundary,39.62,0.42,165.33
4717.3545,BED,    2.37,   32.00,1,8.77,E,Bed Boundary,39.82,0.42,165.28
4717.8101,BED,    2.38,   39.20,1,8.71,E,Bed Boundary,44.63,0.42,165.04
4718.0376,BED,    3.54,   41.00,1,8.69,E,Bed Boundary,46.50,0.42,165.01
4718.1787,BED,    5.85,   41.00,1,8.70,E,Bed Boundary,45.80,0.42,164.96
4718.3521,BED,    5.84,   37.40,1,8.72,E,Bed Boundary,45.59,0.42,164.91
4718.6235,BED,    3.53,   28.40,1,8.74,E,Bed Boundary,43.11,0.42,164.81
4718.8403,BED,    5.83,   21.20,1,8.74,E,Bed Boundary,40.30,0.42,164.69
4719.2197,BED,    5.83,   21.20,1,8.74,E,Bed Boundary,36.63,0.42,164.54
4719.3608,BED,    4.68,   23.00,1,8.74,E,Bed Boundary,35.73,0.42,164.51
4719.6748,BED,    4.69,   28.40,1,8.72,E,Bed Boundary,33.54,0.42,164.45
4719.7832,BED,    4.69,   32.00,1,8.72,E,Bed Boundary,33.27,0.42,164.42
4729.0029,BED,    2.33,   33.80,1,8.65,E,Bed Boundary,18.61,0.45,164.51
4729.2090,BED,    3.55,   33.80,1,8.66,E,Bed Boundary,19.21,0.46,164.45
4729.5562,BED,    2.38,    5.00,1,8.67,E,Bed Boundary,19.97,0.46,164.56
4730.0874,BED,    3.56,  217.40,1,8.63,E,Bed Boundary,22.81,0.46,164.75
4730.3047,BED,    1.17,  217.40,1,8.64,E,Bed Boundary,24.45,0.46,164.79
4730.7710,BED,    2.33,  212.00,1,8.67,E,Bed Boundary,26.07,0.46,164.86
4731.3237,BED,    1.22,  210.20,1,8.69,E,Bed Boundary,25.23,0.46,164.87
4731.6274,BED,    2.38,  240.80,1,8.70,E,Bed Boundary,24.71,0.46,164.85
4731.8882,BED,    2.32,  240.80,1,8.71,E,Bed Boundary,23.25,0.47,164.78
4746.4976,BED,    4.70,  231.80,1,8.69,E,Soft Sediment Deformation,19.27,0.50,169.45
4746.7793,BED,    3.55,  231.80,1,8.66,E,Soft Sediment Deformation,19.70,0.50,169.39
4747.2026,BED,    1.17,  190.40,1,8.61,E,Soft Sediment Deformation,21.39,0.50,169.64
4747.4629,BED,    3.51,  190.40,1,8.60,E,Soft Sediment Deformation,21.37,0.50,169.83
4747.8101,BED,    2.35,  190.40,1,8.58,E,Soft Sediment Deformation,22.43,0.50,170.11
4748.1138,BED,    2.36,  190.40,1,8.53,E,Soft Sediment Deformation,22.93,0.50,170.23
4748.3848,BED,    2.35,  190.40,1,8.58,E,Soft Sediment Deformation,22.58,0.50,170.27
4748.8076,BED,    2.40,  186.80,1,8.60,E,Soft Sediment Deformation,20.12,0.50,170.48
4749.3501,BED,    3.52,  190.40,1,8.58,E,Soft Sediment Deformation,20.13,0.50,170.68
4749.5776,BED,    2.34,   44.60,1,8.61,E,Soft Sediment Deformation,19.35,0.50,170.75
4750.3696,BED,    1.16,   41.00,1,8.72,E,Bed Boundary,24.32,0.50,170.91
4750.6948,BED,    1.16,   41.00,1,8.74,E,Bed Boundary,28.19,0.50,171.05
4750.9551,BED,    1.16,   41.00,1,8.73,E,Bed Boundary,34.79,0.50,171.21
4751.2373,BED,    2.38,   41.00,1,8.71,E,Bed Boundary,39.83,0.50,171.39
4751.5518,BED,    2.32,   39.20,1,8.70,E,Bed Boundary,38.91,0.50,171.57
4751.9312,BED,    1.16,   39.20,1,8.72,E,Bed Boundary,32.32,0.50,171.66
4752.1807,BED,    2.33,   41.00,1,8.70,E,Soft Sediment Deformation,26.18,0.50,171.71
4752.6147,BED,    3.54,   35.60,1,8.68,E,Soft Sediment Deformation,20.21,0.50,171.69
4752.9619,BED,    2.33,  217.40,1,8.68,E,Soft Sediment Deformation,19.25,0.50,171.59
4753.1895,BED,    4.70,  217.40,1,8.69,E,Soft Sediment Deformation,19.49,0.50,171.54
4753.6016,BED,    9.30,  228.20,1,8.73,E,Soft Sediment Deformation,20.20,0.50,171.54
4754.0464,BED,    3.46,  246.20,1,8.80,E,Soft Sediment Deformation,19.42,0.51,171.57
4754.4800,BED,    3.47,   59.00,1,8.76,E,Soft Sediment Deformation,20.81,0.51,171.79
4755.3154,BED,    3.52,   24.80,1,8.77,E,Soft Sediment Deformation,28.95,0.51,172.07
4755.7817,BED,    5.82,   37.40,1,8.75,E,Soft Sediment Deformation,38.58,0.51,172.20
4756.0313,BED,    3.49,  233.60,1,8.70,E,Soft Sediment Deformation,46.23,0.51,172.20
4756.1611,BED,    3.54,  233.60,1,8.67,E,Soft Sediment Deformation,50.74,0.51,172.21
4756.4976,BED,    1.17,   48.20,1,8.66,E,Bed Boundary,62.44,0.51,172.25
4756.8335,BED,    2.29,   37.40,1,8.88,E,Bed Boundary,75.45,0.51,172.28
4757.9077,BED,    1.20,   19.40,3,8.84,F,Bed Boundary,80.06,0.52,171.92
4758.1138,BED,    1.20,   14.00,3,8.83,F,Bed Boundary,75.91,0.52,171.91
4758.3848,BED,    1.15,   15.80,3,8.79,F,Bed Boundary,69.35,0.52,171.99
4758.7534,BED,    2.32,   21.20,3,8.72,F,Bed Boundary,63.00,0.52,172.04
4759.3394,BED,    1.22,   24.80,3,8.68,F,Bed Boundary,63.38,0.53,172.03
4759.6973,BED,    1.22,   50.00,3,8.68,F,Bed Boundary,66.92,0.53,172.06
4759.8921,BED,    2.33,   46.40,3,8.70,F,Bed Boundary,67.05,0.53,172.06
4760.2070,BED,    1.22,   48.20,1,8.68,E,Bed Boundary,69.30,0.53,171.99
4760.4019,BED,    1.16,   48.20,1,8.68,E,Bed Boundary,71.61,0.53,171.92
4760.7275,BED,    1.17,   39.20,1,8.64,E,Bed Boundary,74.73,0.53,171.85
4760.9658,BED,    1.17,   39.20,1,8.65,E,Bed Boundary,76.80,0.53,171.83
4761.3130,BED,    2.33,   19.40,1,8.67,E,Bed Boundary,76.76,0.53,171.86
4761.5732,BED,    1.16,   26.60,1,8.69,E,Bed Boundary,77.68,0.53,171.93
4761.8989,BED,    2.37,   26.60,1,8.72,E,Bed Boundary,79.87,0.53,172.06
4762.4736,BED,    1.17,   42.80,1,8.68,E,Bed Boundary,82.70,0.54,172.43
4762.7012,BED,    2.33,   41.00,1,8.67,E,Bed Boundary,84.25,0.54,172.59
4762.8750,BED,    1.16,   39.20,1,8.68,E,Bed Boundary,85.74,0.54,172.67
4763.1787,BED,    1.16,   39.20,1,8.69,E,Bed Boundary,89.59,0.54,172.74
4763.4165,BED,    1.16,   48.20,1,8.69,E,Bed Boundary,92.09,0.54,172.66
4763.8403,BED,    1.16,   41.00,1,8.69,E,Bed Boundary,95.20,0.54,172.35
4765.6191,BED,    1.22,   46.40,1,8.68,E,Bed Boundary,81.79,0.55,171.88
4766.1289,BED,    2.38,   41.00,1,8.66,E,Bed Boundary,69.64,0.55,171.90
4769.8921,BED,    2.26,   51.80,1,9.08,E,Bed Boundary,56.61,0.55,171.22
4770.3047,BED,    2.33,   41.00,1,8.97,E,Bed Boundary,60.33,0.55,171.07
4770.5215,BED,    1.14,   39.20,1,8.91,E,Bed Boundary,63.66,0.55,170.98
4770.8145,BED,    1.20,   42.80,1,8.85,E,Bed Boundary,68.57,0.55,170.89
4771.0962,BED,    1.15,   39.20,1,8.84,E,Bed Boundary,70.14,0.54,170.81
4771.2363,BED,    1.15,   53.60,1,8.83,E,Bed Boundary,72.49,0.54,170.74
4771.4541,BED,    2.31,   44.60,1,8.80,E,Bed Boundary,73.15,0.54,170.62
4771.9097,BED,    1.16,   44.60,1,8.70,E,Bed Boundary,73.09,0.54,170.42
4772.1592,BED,    1.17,   44.60,1,8.67,E,Bed Boundary,72.87,0.54,170.28
4772.4844,BED,    1.17,   50.00,1,8.66,E,Bed Boundary,70.28,0.54,170.11
4772.7666,BED,    1.17,   50.00,1,8.66,E,Bed Boundary,68.39,0.54,170.14
4772.9727,BED,    3.54,   50.00,1,8.68,E,Bed Boundary,67.29,0.54,170.14
4773.2329,BED,    1.17,   46.40,1,8.68,E,Bed Boundary,67.82,0.54,170.08
4773.4717,BED,    1.22,   46.40,1,8.69,E,Bed Boundary,69.19,0.54,170.05
4773.6992,BED,    1.16,   46.40,1,8.69,E,Bed Boundary,68.48,0.54,169.93
4773.8618,BED,    1.16,   46.40,1,8.69,E,Bed Boundary,68.96,0.54,169.82
4774.0137,BED,    1.16,   44.60,1,8.68,E,Bed Boundary,69.04,0.54,169.73
4774.2852,BED,    1.22,   46.40,1,8.68,E,Bed Boundary,70.38,0.54,169.62
4774.4800,BED,    1.17,   44.60,1,8.67,E,Bed Boundary,71.40,0.54,169.48
4774.6753,BED,    1.17,   44.60,1,8.65,E,Bed Boundary,74.83,0.54,169.35
4774.9790,BED,    1.17,   44.60,1,8.66,E,Bed Boundary,74.96,0.54,169.22
4775.2070,BED,    1.22,   42.80,1,8.68,E,Bed Boundary,74.73,0.54,169.14
4775.3911,BED,    1.16,   42.80,1,8.68,E,Bed Boundary,75.50,0.54,169.08
4775.5649,BED,    2.39,   55.40,1,8.66,E,Bed Boundary,75.91,0.54,169.03
4775.9443,BED,    2.34,   59.00,1,8.64,E,Bed Boundary,80.35,0.54,169.00
4776.1396,BED,    2.39,   59.00,1,8.63,E,Bed Boundary,80.66,0.54,169.04
4776.3564,BED,    2.33,   59.00,1,8.65,E,Bed Boundary,81.16,0.54,169.11
4776.6060,BED,    5.87,   59.00,1,8.66,E,Bed Boundary,80.79,0.54,169.19
4776.9531,BED,    2.39,   60.80,1,8.62,E,Bed Boundary,79.08,0.54,169.24
4777.3545,BED,    1.22,   60.80,1,8.68,E,Bed Boundary,79.11,0.54,169.25
4777.4629,BED,    2.38,   64.40,1,8.68,E,Bed Boundary,78.32,0.54,169.22
4777.7012,BED,    2.33,   59.00,1,8.67,E,Bed Boundary,80.58,0.54,169.09
4777.9292,BED,    1.16,   57.20,1,8.68,E,Bed Boundary,77.91,0.54,168.97
4778.0703,BED,    2.38,   57.20,1,8.69,E,Bed Boundary,77.32,0.54,168.93
4778.3628,BED,    3.49,   57.20,1,8.67,E,Bed Boundary,76.05,0.54,168.79
4778.5366,BED,    2.38,   55.40,1,8.68,E,Bed Boundary,75.35,0.54,168.73
4778.8184,BED,    1.17,   53.60,1,8.67,E,Bed Boundary,75.51,0.54,168.71
4779.1113,BED,    2.33,   50.00,1,8.66,E,Bed Boundary,75.90,0.54,168.58
4779.4370,BED,    1.22,   46.40,1,8.64,E,Bed Boundary,74.54,0.53,168.46
4779.7402,BED,    1.16,   44.60,1,8.69,E,Bed Boundary,67.62,0.53,168.42
4780.0874,BED,    1.16,   55.40,1,8.69,E,Bed Boundary,60.34,0.53,168.41
4781.2588,BED,    2.34,   24.80,1,8.62,E,Bed Boundary,45.93,0.53,168.63
4781.5518,BED,    1.17,   24.80,1,8.59,E,Bed Boundary,45.97,0.53,168.68
4781.7471,BED,    1.17,   28.40,1,8.60,E,Bed Boundary,47.14,0.53,168.65
4782.7446,BED,    1.17,   46.40,1,8.57,E,Bed Boundary,51.76,0.52,168.23
4783.3198,BED,    2.40,   46.40,1,8.60,E,Bed Boundary,56.47,0.52,168.37
4783.8618,BED,    1.17,   37.40,1,8.58,E,Bed Boundary,51.08,0.52,168.57
4784.3716,BED,    1.17,   33.80,1,8.60,E,Bed Boundary,53.74,0.52,168.74
4785.8574,BED,    1.17,   41.00,1,8.67,E,Bed Boundary,51.13,0.51,168.48
4786.7578,BED,    1.17,   39.20,1,8.66,E,Bed Boundary,46.38,0.51,167.94
4787.8857,BED,    1.17,   44.60,1,8.64,E,Bed Boundary,59.52,0.51,167.99
4788.0918,BED,    1.17,   41.00,1,8.63,E,Bed Boundary,61.36,0.51,168.01
4789.4370,BED,    1.17,  204.80,1,8.63,E,Bed Boundary,57.17,0.51,167.98
4789.9141,BED,    1.17,  204.80,1,8.66,E,Bed Boundary,58.59,0.51,167.87
4790.1304,BED,    2.34,  188.60,1,8.64,E,Bed Boundary,57.53,0.51,167.93
4790.3145,BED,    1.17,  186.80,1,8.63,E,Bed Boundary,55.50,0.51,167.92
